"Zip_Code","City","State","Population","No_Diploma","Vacancy","No_Job","Poverty","Med_Inc","Chg_Job","Chg_Biz","No_Diploma_Rank","Vacancy_Rank","No_Job_Rank","Poverty_Rank","Med_Inc_Rank","Chg_Job_Rank","Chg_Biz_Rank","Avg_Rank","DCI_Rank","DCI_Percentile"
"Z01077","Southwick","MA",9640,9.7,5.9,20.1,5.4,117.3,8,-1.8,10774,8171,4277,3324,6230,10753,17491,8717.14285714286,6131,23.5
"Z01079","Thorndike","MA",593,5.3,11.8,24.8,14.5,62.5,71.4,0,3986,19241,9576,14647,23798,816,14419,12354.7142857143,12016,46
"Z01080","Three Rivers","MA",2286,12.6,12.2,38.7,27.4,62.6,8,-4.8,14569,19796,21433,23401,23790,10801,19935,19103.5714285714,22876,87.6
"Z01081","Wales","MA",1720,7.40000000000001,8.6,30.7,5.9,73.5,14,16.7,7126,14005,15658,3977,20995,7571,3349,10383,8761,33.5
"Z01082","Ware","MA",10460,8.90000000000001,6,24.7,14.7,72.2,-2.5,-4.09999999999999,9535,8377,9404,14871,21414,17019,19440,14294.2857142857,15531,59.4
"Z01083","Warren","MA",2960,9.3,9.3,34.7,8.8,60.7,-74.4,-22,10164,15362,18887,7717,24119,23496,25011,17822.2857142857,21204,81.2
"Z01085","Westfield","MA",41509,8.59999999999999,6.5,22.3,9.4,89.8,3.59999999999999,3.59999999999999,9040,9564,6652,8396,14743,13533,11143,10438.7142857143,8851,33.9
"Z01089","West Springfield","MA",28600,11.5,5.6,26.3,10.9,79.6,2.5,2.59999999999999,13261,7529,11178,10405,18847,14264,12136,12517.1428571429,12295,47.1
"Z01092","West Warren","MA",1291,10.4,8.8,27.5,22.8,81.8,NA,-18.2,11792,14434,12530,21460,18032,NA,24602,17141.6666666667,20172,77.2
"Z01095","Wilbraham","MA",14514,6,1.6,18,4.1,131.7,16.5,-2.59999999999999,4987,868,2474,1914,3989,6513,18164,5558.42857142857,1943,7.4
"Z01096","Williamsburg","MA",2494,6.09999999999999,2.3,20.2,7.8,103.5,50.4,18.6,5141,1415,4340,6278,9783,1381,2863,4457.28571428571,953,3.6
"Z01098","Worthington","MA",1149,10.5,3,24.5,6.5,106.4,-8.8,-31,11931,2263,9141,4658,8901,19483,25646,11717.5714285714,10933,41.8
"Z01103","Springfield","MA",2564,37,16,63,56.5,22.7,-7.8,-12.3,25547,23291,25738,26054,26106,19220,23381,24191,26047,99.7
"Z01104","Springfield","MA",23485,25.4,6.8,38.9,29.4,42.1,-9,-3.59999999999999,23618,10377,21516,23975,25821,19551,19049,20558.1428571429,24333,93.1
"Z01105","Springfield","MA",12027,39.7,15.3,58.4,55.2,24.6,28.5,4.2,25719,22804,25548,26043,26098,3379,10484,20010.7142857143,23858,91.3
"Z01106","Longmeadow","MA",16007,4.3,2.9,19.6,4.5,160.2,15.7,6.90000000000001,2697,2056,3781,2331,1648,6803,8195,3930.14285714286,649,2.5
"Z01107","Springfield","MA",11224,46.5,8.2,51.2,45.1,32.5,7.59999999999999,0,25933,13369,24898,25807,26042,11048,14938,20290.7142857143,24091,92.2
"Z01108","Springfield","MA",27342,23.4,9.9,37.6,30.7,51.2,-3.90000000000001,0.400000000000006,22876,16513,20791,24269,25225,17686,14199,20222.7142857143,24032,92
"Z01109","Springfield","MA",30541,22.1,13.1,42.9,32.1,49.3,4.5,-9.3,22276,20853,23217,24536,25392,13022,22400,21670.8571428571,25179,96.4
"Z01118","Springfield","MA",14453,10.6,5.9,22.2,12.4,86.4,-0.5,-8.5,12065,8185,6540,12244,16147,16000,22076,13322.4285714286,13767,52.7
"Z01119","Springfield","MA",13269,18.2,3.3,31.2,16.6,69.6,7.8,2.2,19878,2749,16051,16845,22148,10905,12495,14438.7142857143,15747,60.3
"Z01128","Springfield","MA",2498,6.90000000000001,1.9,21.4,2,100.8,-0.5,4,6333,1099,5640,442,10627,15989,10742,7267.42857142857,4005,15.3
"Z01129","Springfield","MA",7377,13,6,20.4,13.1,89,-6.2,-12,15080,8428,4584,13032,15082,18623,23308,14019.5714285714,15034,57.5
"Z01151","Indian Orchard","MA",9037,19.2,10.5,29.2,32.5,48.7,17.3,14.2,20545,17467,14283,24592,25427,6201,4184,16099.8571428571,18498,70.8
"Z01201","Pittsfield","MA",45328,10.2,7.1,28,16.8,64.9,2.8,0.400000000000006,11505,10955,13062,17014,23329,14076,14176,14873.8571428571,16453,63
"Z01220","Adams","MA",8391,10.4,10.6,23.4,9.7,67.4,1.3,-6.09999999999999,11793,17554,7963,8828,22740,15027,20777,14954.5714285714,16578,63.5
"Z01222","Ashley Falls","MA",812,10.7,0,7.59999999999999,4.3,114.1,32.4,25,12192,271,51,2085,6935,2800,1804,3734,553,2.1
"Z01223","Becket","MA",2294,7.5,5.8,21.3,7.1,96.3,-12.7,-24,7298,7893,5576,5356,12274,20451,25189,12005.2857142857,11441,43.8
"Z01225","Cheshire","MA",3124,6.09999999999999,6.4,25.5,5.5,81.3,-10.7,1.90000000000001,5142,9311,10302,3498,18211,20023,12860,11335.2857142857,10298,39.4
"Z01226","Dalton","MA",6892,4,10.4,22.3,14.5,69,-25.9,-9.5,2367,17198,6686,14636,22326,22223,22493,15418.4285714286,17355,66.4
"Z01230","Great Barrington","MA",8048,9.5,5.9,21,9,83,-1.59999999999999,-5.3,10458,8166,5219,7876,17532,16538,20271,12294.2857142857,11918,45.6
"Z01235","Hinsdale","MA",2866,7.8,7.7,20.6,6.9,92.2,NA,-2.09999999999999,7794,12242,4807,5131,13824,NA,17776,10262.3333333333,8584,32.9
"Z01236","Housatonic","MA",1538,2.90000000000001,7,20.6,1.2,102.3,2.8,31.2,1286,10658,4800,222,10146,14041,1311,6066.28571428571,2483,9.5
"Z01237","Lanesborough","MA",2841,7.3,10.3,22.6,4,107.4,-17.9,-9.8,6965,17044,7030,1854,8606,21334,22583,12202.2857142857,11743,44.9
"Z01238","Lee","MA",5950,8.7,4.8,18.4,10.7,87.4,-0.799999999999997,-4.5,9207,5639,2775,10082,15729,16167,19745,11334.8571428571,10296,39.4
"Z01240","Lenox","MA",4603,5.40000000000001,3.7,32.1,13.9,71.7,11.8,2,4115,3351,16878,14026,21561,8671,12675,11611,10755,41.2
"Z01245","Monterey","MA",950,2,0.7,25.2,10.8,79.2,12.5,-15.4,613,516,9928,10261,18990,8295,24109,10387.4285714286,8770,33.6
"Z01247","North Adams","MA",15737,14.1,11.6,31.1,17,59,-7,-3.5,16340,19020,16026,17217,24380,18935,18974,18698.8571428571,22337,85.5
"Z01253","Otis","MA",708,8.09999999999999,4,17.8,5.1,100.4,3.90000000000001,6.90000000000001,8279,3975,2345,2977,10760,13360,8231,7132.42857142857,3836,14.7
"Z01254","Richmond","MA",954,3.8,6.1,23.8,6.2,126.8,10.5,-11.8,2148,8509,8367,4293,4636,9319,23231,8643.28571428571,6031,23.1
"Z01255","Sandisfield","MA",852,12.6,4.6,26.3,5.3,85.9,14.7,-4.5,14570,5267,11169,3257,16351,7262,19721,11085.2857142857,9915,38
"Z01256","Savoy","MA",796,12.9,3.6,25.9,8.1,77.4,16.7,0,14961,3247,10716,6739,19732,6448,14735,10939.7142857143,9662,37
"Z01257","Sheffield","MA",2203,9.5,4.5,22.2,15.4,68.8,14.2,-1.8,10459,5001,6515,15623,22376,7479,17476,12132.7142857143,11642,44.6
"Z01259","Southfield","MA",563,7.09999999999999,2.7,33.1,6,93,NA,4.3,6646,1836,17694,4097,13533,NA,10477,9047.16666666667,6629,25.4
"Z01262","Stockbridge","MA",1239,14.7,2.6,17.8,15.6,60.4,54.1,-2.5,16952,1764,2333,15813,24179,1239,18074,11479.1428571429,10510,40.2
"Z01266","West Stockbridge","MA",1430,2.5,11.6,23.4,5.7,115.5,-8.8,-17.9,967,18960,7968,3727,6629,19479,24525,11750.7142857143,10992,42.1
"Z01267","Williamstown","MA",7884,6.90000000000001,13.5,18.1,10.3,106.6,0.700000000000003,-2.7,6334,21230,2592,9584,8846,15345,18276,11743.8571428571,10979,42
"Z01270","Windsor","MA",789,3.40000000000001,8.3,24.6,5.4,103.9,22.2,0,1766,13378,9325,3360,9653,4716,14647,8120.71428571429,5283,20.2
"Z01301","Greenfield","MA",17766,8.5,6.1,24.7,14.1,72.6,-2,-1.59999999999999,8880,8576,9406,14187,21290,16757,17350,13778,14570,55.8
"Z01330","Ashfield","MA",1432,2.40000000000001,3.8,12.2,7.2,110,9.90000000000001,5.7,884,3503,368,5435,7919,9644,9182,5276.42857142857,1666,6.4
"Z01331","Athol","MA",13290,12.6,10.7,32.5,15.2,75.6,-2.59999999999999,1.5,14571,17733,17239,15476,20326,17067,13256,16524,19193,73.5
"Z01337","Bernardston","MA",2593,6.09999999999999,4.2,15.5,6.4,91.8,29.8,0,5143,4351,1182,4464,13974,3136,14574,6689.14285714286,3286,12.6
"Z01339","Charlemont","MA",1378,7.5,12,29.6,10.9,80.1,32.8,-9.40000000000001,7299,19508,14674,10432,18657,2759,22422,13678.7142857143,14391,55.1
"Z01340","Colrain","MA",1686,9.59999999999999,7.3,23.2,8.9,73.3,NA,0,10609,11422,7706,7773,21065,NA,16070,12440.8333333333,12178,46.6
"Z01341","Conway","MA",1711,1.5,4.4,14,3.7,113.4,-5.40000000000001,-8,370,4655,722,1536,7100,18287,21817,7783.85714285714,4794,18.4
"Z01342","Deerfield","MA",1616,3.2,3.8,16.4,8.2,148.2,5.8,0,1558,3512,1524,6792,2398,12104,14982,6124.28571428571,2546,9.7
"Z01344","Erving","MA",1559,5.90000000000001,7.3,22.3,9.9,84.8,NA,53.8,4849,11362,6664,9062,16797,NA,491,8204.16666666667,5403,20.7
"Z01349","Millers Falls","MA",1078,12,7.2,20.6,4.6,90.4,-60.7,0,13862,11216,4802,2438,14504,23402,15744,12281.1428571429,11887,45.5
"Z01351","Montague","MA",2212,3.09999999999999,4.7,21.5,10.7,106.5,-5.8,3.09999999999999,1459,5337,5788,10098,8877,18458,11658,8810.71428571429,6281,24
"Z01354","Gill","MA",1641,3.8,4.7,15.6,10.3,107.6,207.6,19,2149,5349,1219,9578,8567,122,2758,4248.85714285714,818,3.1
"Z01355","New Salem","MA",925,2.5,1.9,21.2,8.5,95.8,NA,17.6,968,1064,5396,7230,12451,NA,3141,5041.66666666667,1442,5.5
"Z01360","Northfield","MA",3022,5.2,4.6,19,4.3,92.6,9.7,4.5,3840,5134,3259,2121,13676,9768,10231,6861.28571428571,3491,13.4
"Z01364","Orange","MA",7880,13.4,7.7,37.3,13.9,57.3,1.40000000000001,-3,15556,12328,20614,14051,24608,14972,18538,17238.1428571429,20307,77.7
"Z01366","Petersham","MA",1167,2.09999999999999,6.6,25.5,2.4,92.8,-21.1,19.2,677,9702,10307,639,13602,21729,2746,8486,5790,22.2
"Z01367","Rowe","MA",666,11.1,8.8,16.6,19,77.1,-34,-25,12747,14442,1648,18870,19869,22769,25292,16519.5714285714,19185,73.4
"Z01368","Royalston","MA",1336,11.5,7.9,28.1,14,84.4,NA,-10,13262,12736,13138,14109,16968,NA,22723,15489.3333333333,17464,66.8
"Z01370","Shelburne Falls","MA",3990,6.8,5.2,24.6,8.2,80.3,-18.4,9.2,6170,6486,9285,6847,18581,21413,6527,10758.4285714286,9358,35.8
"Z01373","South Deerfield","MA",4355,3.5,8.1,21.2,6.5,98.5,0.799999999999997,-5.59999999999999,1857,13013,5495,4631,11414,15292,20444,10306.5714285714,8641,33.1
"Z01375","Sunderland","MA",3680,7.3,2.9,21.4,21.2,69.6,15.5,-3.90000000000001,6966,2115,5647,20452,22154,6915,19273,11931.7142857143,11304,43.3
"Z01376","Turners Falls","MA",5275,16.4,8.2,32.4,20,61.1,-6.40000000000001,-7.5,18465,13327,17150,19638,24041,18708,21553,18983.1428571429,22723,87
"Z01378","Warwick","MA",726,9.3,12.4,25.6,8.9,81.1,NA,150,10165,20013,10476,7791,18281,NA,66,11132,9989,38.2
"Z01379","Wendell","MA",843,6.7,2.3,28.2,17.4,65.3,21.1,30,6025,1423,13207,17553,23246,5010,1388,9693.14285714286,7681,29.4
"Z01420","Fitchburg","MA",40462,17.8,12.2,30,19.4,71.1,1.59999999999999,-2.90000000000001,19583,19819,15037,19203,21752,14838,18441,18381.8571428571,21938,84
"Z01430","Ashburnham","MA",6160,3.90000000000001,4.3,20.9,7.4,127.8,-21.9,3.3,2246,4497,5074,5734,4508,21825,11471,7907.85714285714,4971,19
"Z01431","Ashby","MA",3177,7.2,3.5,25.8,8,119.6,50,11.3,6815,3016,10617,6606,5797,1400,5318,5652.71428571429,2039,7.8
"Z01432","Ayer","MA",7489,5.5,6.5,23.9,11.9,105.1,-13.2,-3.40000000000001,4257,9514,8486,11609,9302,20557,18915,11805.7142857143,11098,42.5
"Z01434","Devens","MA",1658,9.2,0,78.5,11.2,112.3,13.4,1.5,10001,250,26041,10836,7345,7839,13204,10788,9402,36
"Z01436","Baldwinville","MA",3897,12.3,0,27.3,9.1,96.4,NA,13.3,14221,300,12240,8049,12234,NA,4507,8591.83333333333,5957,22.8
"Z01438","East Templeton","MA",553,4.3,0,63.2,34.4,90.4,NA,-4.8,2698,124,25744,24919,14533,NA,19999,14669.5,16153,61.8
"Z01440","Gardner","MA",20320,15.7,9.5,35.9,19.1,63.9,7.7,1,17854,15803,19722,19003,23550,10973,13686,17227.2857142857,20290,77.7
"Z01450","Groton","MA",11120,1.09999999999999,3.9,21.3,3.2,170.1,38.3,3.90000000000001,231,3677,5547,1155,1204,2148,10775,3533.85714285714,467,1.8
"Z01451","Harvard","MA",4758,1.3,1.8,22,7.7,184.7,-2.59999999999999,-5.40000000000001,287,979,6300,6158,802,17024,20333,7411.85714285714,4224,16.2
"Z01452","Hubbardston","MA",4474,5.7,4.4,17.8,5.8,119.2,-16.8,8,4548,4719,2351,3788,5871,21192,7376,7120.71428571429,3820,14.6
"Z01453","Leominster","MA",41206,13.5,5.5,24.9,13.1,86,5.2,0.400000000000006,15679,7319,9627,13057,16327,12538,14167,12673.4285714286,12579,48.1
"Z01460","Littleton","MA",9359,1.7,6,22.1,4.3,162.9,84.3,0.299999999999997,472,8280,6445,2144,1502,622,14214,4811.28571428571,1256,4.8
"Z01462","Lunenburg","MA",11029,7.7,3.4,19,9.2,117.5,2.2,2,7651,2852,3245,8121,6192,14427,12721,7887,4938,18.9
"Z01463","Pepperell","MA",11953,6,4.4,21.2,5.6,117.4,19.4,-1.90000000000001,4988,4724,5432,3583,6206,5475,17558,6852.28571428571,3481,13.3
"Z01464","Shirley","MA",7436,13.7,5.3,53.9,12.3,99,17.7,4.5,15937,6828,25206,12225,11248,6012,10212,12524,12305,47.1
"Z01468","Templeton","MA",3717,7.5,7.9,22,8,90.9,10.9,19.1,7300,12672,6363,6566,14317,9130,2754,8443.14285714286,5732,21.9
"Z01469","Townsend","MA",7348,3.3,3.4,19.8,4.3,115.7,22.5,5.8,1655,2793,3960,2125,6580,4638,9098,4407,917,3.5
"Z01473","Westminster","MA",7414,6.2,2.4,16.1,3.4,129.7,-2.40000000000001,-0.599999999999994,5286,1515,1391,1290,4250,16939,16547,6745.42857142857,3363,12.9
"Z01474","West Townsend","MA",1934,5.59999999999999,11.1,15.4,1.7,140.5,-47.1,0,4399,18239,1162,328,3030,23205,15720,9440.42857142857,7277,27.9
"Z01475","Winchendon","MA",10542,11.2,8.3,23.2,8.6,87,7.2,0,12858,13475,7717,7385,15882,11269,14952,11934,11311,43.3
"Z01501","Auburn","MA",16208,7.2,4.9,20,4.1,106.6,4.5,6,6816,5844,4168,1933,8834,12971,8944,7072.85714285714,3760,14.4
"Z01503","Berlin","MA",2957,5.5,6,14.2,2.7,129.5,9.09999999999999,4.09999999999999,4258,8320,776,783,4280,10088,10611,5588,1975,7.6
"Z01504","Blackstone","MA",9078,8.8,7.1,17.7,5.7,107.5,-2.5,5.59999999999999,9377,10929,2305,3663,8581,17000,9325,8740,6168,23.6
"Z01505","Boylston","MA",4432,5.2,7,15.9,3.3,150.1,16.3,0,3841,10677,1333,1205,2259,6582,14740,5805.28571428571,2177,8.3
"Z01506","Brookfield","MA",3405,9.59999999999999,6.8,22.2,8.9,93.2,-52.4,-2.2,10610,10256,6553,7763,13462,23297,17884,12832.1428571429,12876,49.3
"Z01507","Charlton","MA",13215,5.40000000000001,3.3,19,4.7,127.3,-21.1,-1.3,4116,2666,3243,2538,4573,21726,17134,7999.42857142857,5119,19.6
"Z01510","Clinton","MA",13727,9.59999999999999,9,23.7,9.1,91.6,-3.40000000000001,-6.2,10611,14830,8282,8018,14054,17427,20868,13441.4285714286,13974,53.5
"Z01515","East Brookfield","MA",2198,6.59999999999999,5,12.9,5.9,105.6,68.1,0,5877,6056,496,3864,9133,878,14422,5818,2191,8.4
"Z01516","Douglas","MA",8650,3.7,3.6,15.4,3.3,124,38.6,10.4,2038,3125,1138,1199,5052,2124,5803,2925.57142857143,260,1
"Z01518","Fiskdale","MA",2951,3.3,6.9,22.5,9.1,79.1,17.5,3.3,1656,10414,6881,8005,19037,6111,11393,9071,6658,25.5
"Z01519","Grafton","MA",6301,3.3,2.3,15.4,4.7,158.8,NA,0,1657,1388,1134,2505,1728,NA,15767,4029.83333333333,700,2.7
"Z01520","Holden","MA",14929,5,6.1,19.2,3.6,142.4,14.8,0.700000000000003,3580,8520,3448,1477,2851,7202,13935,5859,2239,8.6
"Z01521","Holland","MA",2498,6.2,6.1,23.9,7.4,109.4,-29.9,0,5287,8537,8479,5768,8072,22492,15654,10612.7142857143,9104,34.8
"Z01522","Jefferson","MA",3089,1.59999999999999,7.8,16.7,0.8,147.6,NA,0,409,12398,1694,151,2444,NA,15772,5478,1858,7.1
"Z01523","Lancaster","MA",7877,10.3,1.8,30.8,9.3,144.3,3.90000000000001,14.3,11639,1037,15715,8325,2703,13343,4101,8123.28571428571,5286,20.2
"Z01524","Leicester","MA",6827,10,4.9,23,7,91.5,10,1.90000000000001,11244,5888,7427,5260,14085,9605,12799,9472.57142857143,7336,28.1
"Z01527","Millbury","MA",13391,9,5.3,19,7.1,103.8,-5.5,6.59999999999999,9689,6755,3271,5340,9685,18330,8474,8792,6251,23.9
"Z01529","Millville","MA",3208,12.6,5.6,19.6,8.6,118.8,26.6,17.9,14572,7540,3817,7349,5942,3692,3061,6567.57142857143,3125,12
"Z01531","New Braintree","MA",1133,6.09999999999999,7.3,24.3,5,116.7,-21.6,5.90000000000001,5144,11366,8961,2920,6367,21783,9075,9373.71428571429,7157,27.4
"Z01532","Northborough","MA",14814,4.09999999999999,2.8,18.4,3.1,157.2,38.7,10.5,2478,1923,2748,1064,1818,2116,5735,2554.57142857143,182,0.7
"Z01534","Northbridge","MA",6378,6.09999999999999,8,13.6,5.6,140,14.1,16.4,5145,12838,643,3535,3082,7489,3475,5172.42857142857,1578,6
"Z01535","North Brookfield","MA",4734,7.3,15.3,19.7,5.8,99.5,-13.3,0,6967,22744,3941,3796,11074,20580,15495,12085.2857142857,11570,44.3
"Z01536","North Grafton","MA",7634,4.7,7.5,21.3,8.1,122.4,1.09999999999999,0,3216,11812,5596,6694,5349,15106,15141,8987.71428571429,6541,25
"Z01537","North Oxford","MA",2444,10.9,11.2,29.4,16,105.4,28.9,18.9,12469,18422,14485,16242,9219,3295,2792,10989.1428571429,9751,37.3
"Z01540","Oxford","MA",11112,5.59999999999999,4.7,19.4,8.8,95.3,33.7,3.3,4400,5389,3633,7613,12646,2630,11377,6812.57142857143,3441,13.2
"Z01541","Princeton","MA",3456,0.799999999999997,4.2,20.9,7.5,166.5,-14.5,2.90000000000001,163,4289,5072,5878,1340,20795,11866,7057.57142857143,3740,14.3
"Z01542","Rochdale","MA",2110,12,3.1,18,1.9,122.9,31.6,2.90000000000001,13863,2416,2481,389,5243,2893,11774,5579.85714285714,1969,7.5
"Z01543","Rutland","MA",8316,1.09999999999999,5.1,17.3,2.4,137.1,24.7,8.09999999999999,232,6184,2010,616,3369,4077,7256,3392,418,1.6
"Z01545","Shrewsbury","MA",35963,5.40000000000001,6.7,18,4.7,137.5,15.1,3.3,4117,9940,2506,2526,3332,7074,11401,5842.28571428571,2214,8.5
"Z01550","Southbridge","MA",16802,18.8,9.2,29.8,16.9,64,7.59999999999999,-6.90000000000001,20251,15281,14850,17112,23531,11041,21232,17614,20898,80
"Z01560","South Grafton","MA",4558,6.8,10.3,19.8,8,104.7,25.4,8.8,6171,17039,4011,6533,9410,3933,6771,7695.42857142857,4656,17.8
"Z01562","Spencer","MA",11773,11.5,10.1,25.1,11.4,91.7,6.7,1.90000000000001,13263,16764,9896,10999,14019,11568,12812,12760.1428571429,12731,48.7
"Z01564","Sterling","MA",7896,5.3,1.5,22.1,4.9,126.9,21.7,7.2,3987,799,6398,2796,4623,4827,7927,4479.57142857143,964,3.7
"Z01566","Sturbridge","MA",6469,5.3,6.8,21.3,2.3,137.3,-1.40000000000001,-2.09999999999999,3988,10172,5587,577,3351,16413,17746,8262,5475,21
"Z01568","Upton","MA",7468,3.90000000000001,9.6,15,5,162.2,9.59999999999999,-1.3,2247,15870,1025,2858,1539,9803,17089,7204.42857142857,3921,15
"Z01569","Uxbridge","MA",13828,3.8,3.6,17.6,6.7,131.7,20.1,8.8,2150,3127,2212,4858,3992,5261,6776,4053.71428571429,715,2.7
"Z01570","Webster","MA",16827,16.4,8.8,27.8,15.5,70.1,3.7,2.5,18466,14494,12870,15750,22010,13497,12242,15618.4285714286,17679,67.7
"Z01571","Dudley","MA",11515,9,7.9,19.3,9.9,96.8,5.8,0.599999999999994,9690,12701,3563,9036,12072,12133,14026,10460.1428571429,8875,34
"Z01581","Westborough","MA",18611,3.8,4.1,21.1,4.3,148,9.7,6.2,2151,4103,5303,2135,2414,9735,8736,4939.57142857143,1355,5.2
"Z01583","West Boylston","MA",7442,10.4,3.5,47.1,8.5,100.1,5,-0.400000000000006,11794,3052,24255,7321,10861,12648,16366,12328.1428571429,11972,45.8
"Z01585","West Brookfield","MA",4664,8.59999999999999,6.3,23.6,7.3,89,8.40000000000001,8.8,9041,9101,8131,5632,15071,10518,6797,9184.42857142857,6847,26.2
"Z01588","Whitinsville","MA",9668,8.90000000000001,6.3,21.7,9.2,96.2,8.09999999999999,-3.3,9536,9108,6021,8138,12316,10707,18758,10654.8571428571,9175,35.1
"Z01590","Sutton","MA",9080,5,5.3,20.1,3.7,158.3,-5.09999999999999,2.59999999999999,3581,6678,4267,1564,1749,18144,12159,6877.42857142857,3514,13.5
"Z01602","Worcester","MA",23709,9,4.7,22.1,13.6,87.2,1.3,4.2,9691,5448,6427,13616,15818,15008,10538,10935.1428571429,9654,37
"Z01603","Worcester","MA",20053,20.7,8.8,34.5,21.8,63.2,4.40000000000001,2.40000000000001,21492,14517,18736,20883,23667,13090,12332,17816.7142857143,21193,81.1
"Z01604","Worcester","MA",35441,12.7,7.5,30.3,20.4,70.3,-9.90000000000001,4.7,14710,11923,15282,19948,21963,19804,10121,16250.1428571429,18743,71.7
"Z01605","Worcester","MA",28242,17.4,9.9,29.9,27.1,53.1,-13.5,5,19278,16485,14926,23298,25076,20634,9840,18505.2857142857,22076,84.5
"Z01606","Worcester","MA",19209,7.3,8.3,22.2,10.1,92.8,13.3,0.700000000000003,6968,13410,6574,9336,13613,7901,13936,10248.2857142857,8561,32.8
"Z01607","Worcester","MA",9288,14.9,9.9,29.9,16.4,65.9,13.9,9.2,17142,16470,14925,16643,23104,7613,6492,14627,16078,61.5
"Z01608","Worcester","MA",3275,30.2,15.5,47.9,47.7,33.2,30,-2.59999999999999,24807,22947,24415,25897,26038,3114,18161,20768.4285714286,24530,93.9
"Z01609","Worcester","MA",20916,19.3,11.5,31.6,25.7,63.8,26.3,-0.799999999999997,20618,18918,16486,22779,23575,3762,16653,17541.5714285714,20788,79.6
"Z01610","Worcester","MA",23912,27,10.5,40.4,36.6,45.2,-2.09999999999999,5.09999999999999,24113,17498,22281,25182,25658,16828,9728,20184,24007,91.9
"Z01611","Cherry Valley","MA",2548,6.2,8.3,14.8,4.1,122.2,31.9,7.09999999999999,5288,13398,950,1902,5379,2859,7984,5394.28571428571,1784,6.8
"Z01612","Paxton","MA",4895,4.40000000000001,2.9,15.5,3.1,134.9,25.2,7.7,2836,2059,1175,1049,3607,3963,7537,3175.14285714286,337,1.3
"Z01701","Framingham","MA",31949,4.2,2.6,18.4,5.6,133.4,-8.5,0.200000000000003,2590,1690,2746,3559,3786,19400,14307,6868.28571428571,3504,13.4
"Z01702","Framingham","MA",38573,17.3,3.7,23.1,16.7,75.8,-6.7,7.40000000000001,19195,3471,7526,16902,20263,18822,7838,13431,13950,53.4
"Z01719","Boxborough","MA",5137,0.299999999999997,1.2,20.2,4.7,149.8,-3.5,-0.700000000000003,112,653,4336,2553,2290,17477,16630,6293,2761,10.6
"Z01720","Acton","MA",22436,2.59999999999999,2.8,20.5,3.2,182.1,6.3,-1.90000000000001,1030,1902,4644,1149,838,11770,17579,5558.85714285714,1946,7.4
"Z01721","Ashland","MA",17159,3.90000000000001,2.2,17.4,3.9,150.1,-0.400000000000006,4.8,2248,1290,2057,1722,2260,15938,10007,5074.57142857143,1471,5.6
"Z01730","Bedford","MA",13847,2.40000000000001,3.5,20.5,3.7,165.9,3.8,2.8,885,2945,4656,1569,1360,13397,11935,5249.57142857143,1639,6.3
"Z01731","Hanscom Afb","MA",2082,0.200000000000003,10.3,71,5.6,119.1,NA,6.5,108,17021,25930,3644,5889,NA,8550,10190.3333333333,8472,32.4
"Z01740","Bolton","MA",5067,2.90000000000001,3.4,16.8,1.8,215.1,-13.2,17,1287,2786,1720,359,337,20553,3260,4328.85714285714,875,3.3
"Z01741","Carlisle","MA",5074,1.40000000000001,3.6,19.8,2.4,242.3,-0.799999999999997,-5.59999999999999,331,3102,3961,625,157,16137,20450,6394.71428571429,2895,11.1
"Z01742","Concord","MA",19345,6,5.8,37.2,5.6,195.3,2.2,-0.299999999999997,4989,7861,20540,3636,590,14413,16308,9762.42857142857,7819,29.9
"Z01746","Holliston","MA",14197,3,0.9,20.4,3.9,158.8,-5.09999999999999,4,1369,569,4529,1746,1727,18143,10752,5547.85714285714,1927,7.4
"Z01747","Hopedale","MA",5942,8.09999999999999,3.9,18.9,2.3,138.9,26.9,1.40000000000001,8280,3789,3169,566,3178,3640,13291,5130.42857142857,1521,5.8
"Z01748","Hopkinton","MA",15925,2.2,3.8,22.9,2.3,202.1,31.4,9.8,740,3501,7301,586,490,2912,6165,3099.28571428571,311,1.2
"Z01749","Hudson","MA",19602,9.5,3.6,19.7,6,110.8,4.40000000000001,2.90000000000001,10460,3218,3873,4029,7714,13040,11827,7737.28571428571,4728,18.1
"Z01752","Marlborough","MA",39425,10.9,5.7,17.8,7.3,104.7,18,7.5,12470,7721,2361,5581,9407,5891,7720,7307.28571428571,4071,15.6
"Z01754","Maynard","MA",10459,4.5,5.3,21,9,128.8,-10.1,1.5,2959,6659,5203,7875,4378,19834,13272,8597.14285714286,5963,22.8
"Z01756","Mendon","MA",5938,4.2,1.6,18.8,1.7,158.9,16.9,-0.700000000000003,2591,852,3060,342,1724,6332,16581,4497.42857142857,984,3.8
"Z01757","Milford","MA",28543,8.09999999999999,5.6,20.1,11.1,102.3,16.8,3.8,8281,7477,4271,10615,10162,6379,10893,8296.85714285714,5534,21.2
"Z01760","Natick","MA",34683,2.7,2.4,14.9,4,147.2,1.09999999999999,-1.40000000000001,1119,1479,971,1803,2475,15102,17183,5733.14285714286,2113,8.1
"Z01770","Sherborn","MA",4245,1.40000000000001,6,23.2,1.3,227.5,57.9,-4.5,332,8279,7689,235,234,1110,19711,5370,1761,6.7
"Z01772","Southborough","MA",9536,2.5,5.7,19.9,3.7,211.7,6,4.59999999999999,969,7611,4072,1563,375,11970,10166,5246.57142857143,1637,6.3
