Zip_Code,Place Name,State Abbreviation,State,County,Pop_2011_2015
Z92570,Perris,CA,California,Riverside,56738
Z92571,Perris,CA,California,Riverside,54366
Z92582,San Jacinto,CA,California,Riverside,16446
Z92583,San Jacinto,CA,California,Riverside,31818
Z92584,Menifee,CA,California,Riverside,47887
Z92585,Sun City,CA,California,Riverside,20623
Z92586,Sun City,CA,California,Riverside,19150
Z92587,Quail Valley,CA,California,Riverside,17514
Z92590,Temecula,CA,California,Riverside,4207
Z92591,Temecula,CA,California,Riverside,39753
Z92592,Temecula,CA,California,Riverside,77420
Z92595,Wildomar,CA,California,Riverside,31426
Z92596,Winchester,CA,California,Riverside,26219
Z92602,Irvine,CA,California,Orange,24234
Z92603,Irvine,CA,California,Orange,20083
Z92604,Irvine,CA,California,Orange,29039
Z92606,Irvine,CA,California,Orange,23378
Z92610,Foothill Ranch,CA,California,Orange,11862
Z92612,Irvine,CA,California,Orange,30314
Z92614,Irvine,CA,California,Orange,26046
Z92617,Irvine,CA,California,Orange,16565
Z92618,Irvine,CA,California,Orange,25043
Z92620,Irvine,CA,California,Orange,44763
Z92624,Capistrano Beach,CA,California,Orange,6830
Z92625,Corona Del Mar,CA,California,Orange,12098
Z92626,Costa Mesa,CA,California,Orange,51818
Z92627,Costa Mesa,CA,California,Orange,61314
Z92629,Dana Point,CA,California,Orange,26680
Z92630,Lake Forest,CA,California,Orange,60449
Z92637,Laguna Woods,CA,California,Orange,16342
Z92646,Huntington Beach,CA,California,Orange,55584
Z92647,Huntington Beach,CA,California,Orange,60898
Z92648,Huntington Beach,CA,California,Orange,47415
Z92649,Huntington Beach,CA,California,Orange,33166
Z92651,Laguna Beach,CA,California,Orange,24291
Z92653,Laguna Hills,CA,California,Orange,29037
Z92655,Midway City,CA,California,Orange,9485
Z92656,Aliso Viejo,CA,California,Orange,51826
Z92657,Newport Coast,CA,California,Orange,10238
Z92660,Newport Beach,CA,California,Orange,35677
Z92661,Newport Beach,CA,California,Orange,3128
Z92662,Newport Beach,CA,California,Orange,2894
Z92663,Newport Beach,CA,California,Orange,22629
Z92672,San Clemente,CA,California,Orange,35344
Z92673,San Clemente,CA,California,Orange,29803
Z92675,San Juan Capistrano,CA,California,Orange,35970
Z92676,Silverado,CA,California,Orange,1993
Z92677,Laguna Niguel,CA,California,Orange,65238
Z92678,Trabuco Canyon,CA,California,Orange,495
Z92679,Trabuco Canyon,CA,California,Orange,32885
Z92683,Westminster,CA,California,Orange,91734
Z92688,Rancho Santa Margarita,CA,California,Orange,45226
Z92691,Mission Viejo,CA,California,Orange,48944
Z92692,Mission Viejo,CA,California,Orange,48785
Z92694,Ladera Ranch,CA,California,Orange,25464
Z92701,Santa Ana,CA,California,Orange,51520
Z92703,Santa Ana,CA,California,Orange,70116
Z92704,Santa Ana,CA,California,Orange,89304
Z92705,Santa Ana,CA,California,Orange,46713
Z92706,Santa Ana,CA,California,Orange,37180
Z92707,Santa Ana,CA,California,Orange,63082
Z92708,Fountain Valley,CA,California,Orange,57508
Z92780,Tustin,CA,California,Orange,61209
Z92782,Tustin,CA,California,Orange,23182
Z92801,Anaheim,CA,California,Orange,65595
Z92802,Anaheim,CA,California,Orange,43250
Z92804,Anaheim,CA,California,Orange,84504
Z92805,Anaheim,CA,California,Orange,72637
Z92806,Anaheim,CA,California,Orange,40989
Z92807,Anaheim,CA,California,Orange,35285
Z92808,Anaheim,CA,California,Orange,20449
Z92821,Brea,CA,California,Orange,37615
Z92823,Brea,CA,California,Orange,3400
Z92831,Fullerton,CA,California,Orange,36249
Z92832,Fullerton,CA,California,Orange,25166
Z92833,Fullerton,CA,California,Orange,53271
Z92835,Fullerton,CA,California,Orange,23567
Z92840,Garden Grove,CA,California,Orange,56917
Z92841,Garden Grove,CA,California,Orange,33717
Z92843,Garden Grove,CA,California,Orange,43928
Z92844,Garden Grove,CA,California,Orange,24804
Z92845,Garden Grove,CA,California,Orange,17221
Z92860,Norco,CA,California,Riverside,27091
Z92861,Villa Park,CA,California,Orange,5901
Z92865,Orange,CA,California,Orange,20554
Z92866,Orange,CA,California,Orange,15490
Z92867,Orange,CA,California,Orange,44991
Z92868,Orange,CA,California,Orange,26817
Z92869,Orange,CA,California,Orange,37124
Z92870,Placentia,CA,California,Orange,53772
Z92879,Corona,CA,California,Riverside,47452
Z92880,Corona,CA,California,Riverside,63696
Z92881,Corona,CA,California,Riverside,33490
Z92882,Corona,CA,California,Riverside,70676
Z92883,Corona,CA,California,Riverside,32167
Z92886,Yorba Linda,CA,California,Orange,49565
Z92887,Yorba Linda,CA,California,Orange,20292
Z93001,Ventura,CA,California,Ventura,33899
Z93003,Ventura,CA,California,Ventura,50701
Z93004,Ventura,CA,California,Ventura,30268
Z93010,Camarillo,CA,California,Ventura,44422
Z93012,Camarillo,CA,California,Ventura,35272
Z93013,Carpinteria,CA,California,Santa Barbara,16259
Z93015,Fillmore,CA,California,Ventura,17253
Z93021,Moorpark,CA,California,Ventura,36873
Z93022,Oak View,CA,California,Ventura,7122
Z93023,Ojai,CA,California,Ventura,20313
Z93030,Oxnard,CA,California,Ventura,61102
Z93033,Oxnard,CA,California,Ventura,83057
Z93035,Oxnard,CA,California,Ventura,27626
Z93036,Oxnard,CA,California,Ventura,44716
Z93040,Piru,CA,California,Ventura,2044
Z93041,Port Hueneme,CA,California,Ventura,24197
Z93042,Point Mugu Nawc,CA,California,Ventura,110
Z93043,Port Hueneme Cbc Base,CA,California,Ventura,305
Z93060,Santa Paula,CA,California,Ventura,34060
Z93063,Simi Valley,CA,California,Ventura,56500
Z93064,Brandeis,CA,California,Ventura,0
Z93065,Simi Valley,CA,California,Ventura,72676
Z93066,Somis,CA,California,Ventura,3222
Z93067,Summerland,CA,California,Santa Barbara,735
Z93101,Santa Barbara,CA,California,Santa Barbara,32458
Z93103,Santa Barbara,CA,California,Santa Barbara,20448
Z93105,Santa Barbara,CA,California,Santa Barbara,25632
Z93108,Santa Barbara,CA,California,Santa Barbara,11761
Z93109,Santa Barbara,CA,California,Santa Barbara,11089
Z93110,Santa Barbara,CA,California,Santa Barbara,17382
Z93111,Santa Barbara,CA,California,Santa Barbara,18440
Z93117,Goleta,CA,California,Santa Barbara,56386
Z93201,Alpaugh,CA,California,Tulare,1317
Z93202,Armona,CA,California,Kings,3744
Z93203,Arvin,CA,California,Kern,22079
Z93204,Avenal,CA,California,Kings,14154
Z93205,Bodfish,CA,California,Kern,2066
Z93206,Buttonwillow,CA,California,Kern,2211
Z93207,California Hot Springs,CA,California,Tulare,284
Z93208,Camp Nelson,CA,California,Tulare,130
Z93210,Coalinga,CA,California,Fresno,19101
Z93212,Corcoran,CA,California,Kings,24920
Z93215,Delano,CA,California,Kern,56046
Z93218,Ducor,CA,California,Tulare,1037
Z93219,Earlimart,CA,California,Tulare,10667
Z93220,Edison,CA,California,Kern,381
Z93221,Exeter,CA,California,Tulare,15000
Z93222,Pine Mountain Club,CA,California,Kern,1604
Z93223,Farmersville,CA,California,Tulare,10704
Z93224,Fellows,CA,California,Kern,412
Z93225,Frazier Park,CA,California,Kern,5391
Z93226,Glennville,CA,California,Kern,317
Z93230,Hanford,CA,California,Kings,66108
Z93234,Huron,CA,California,Fresno,6863
Z93235,Ivanhoe,CA,California,Tulare,3837
Z93238,Kernville,CA,California,Kern,1664
Z93239,Kettleman City,CA,California,Kings,1840
Z93240,Lake Isabella,CA,California,Kern,5797
Z93241,Lamont,CA,California,Kern,17765
Z93242,Laton,CA,California,Fresno,3372
Z93243,Lebec,CA,California,Kern,1565
Z93244,Lemon Cove,CA,California,Tulare,376
Z93245,Lemoore,CA,California,Kings,37520
Z93247,Lindsay,CA,California,Tulare,18916
Z93249,Lost Hills,CA,California,Kern,2373
Z93250,Mc Farland,CA,California,Kern,14056
Z93251,Mc Kittrick,CA,California,Kern,229
Z93252,Maricopa,CA,California,Kern,3587
Z93254,New Cuyama,CA,California,Santa Barbara,813
Z93255,Onyx,CA,California,Kern,639
Z93256,Pixley,CA,California,Tulare,5670
Z93257,Porterville,CA,California,Tulare,75959
Z93258,Porterville,CA,California,Tulare,2277
Z93260,Posey,CA,California,Tulare,135
Z93261,Richgrove,CA,California,Tulare,3150
Z93262,Sequoia National Park,CA,California,Tulare,73
Z93263,Shafter,CA,California,Kern,20098
Z93265,Springville,CA,California,Tulare,3137
Z93266,Stratford,CA,California,Kings,1171
Z93267,Strathmore,CA,California,Tulare,6585
Z93268,Taft,CA,California,Kern,17387
Z93270,Terra Bella,CA,California,Tulare,5336
Z93271,Three Rivers,CA,California,Tulare,2185
Z93272,Tipton,CA,California,Tulare,3816
Z93274,Tulare,CA,California,Tulare,71853
Z93276,Tupman,CA,California,Kern,206
Z93277,Visalia,CA,California,Tulare,51377
Z93280,Wasco,CA,California,Kern,27375
Z93283,Weldon,CA,California,Kern,2353
Z93285,Wofford Heights,CA,California,Kern,1709
Z93286,Woodlake,CA,California,Tulare,9931
Z93287,Woody,CA,California,Kern,115
Z93291,Visalia,CA,California,Tulare,55990
Z93292,Visalia,CA,California,Tulare,39767
Z93301,Bakersfield,CA,California,Kern,11557
Z93304,Bakersfield,CA,California,Kern,52172
Z93305,Bakersfield,CA,California,Kern,38291
Z93306,Bakersfield,CA,California,Kern,69242
Z93307,Bakersfield,CA,California,Kern,85957
Z93308,Bakersfield,CA,California,Kern,54128
Z93309,Bakersfield,CA,California,Kern,60380
Z93311,Bakersfield,CA,California,Kern,44874
Z93312,Bakersfield,CA,California,Kern,57579
Z93313,Bakersfield,CA,California,Kern,45862
Z93314,Bakersfield,CA,California,Kern,24537
Z93401,San Luis Obispo,CA,California,San Luis Obispo,28431
Z93402,Los Osos,CA,California,San Luis Obispo,15424
Z93405,San Luis Obispo,CA,California,San Luis Obispo,35021
Z93410,San Luis Obispo,CA,California,San Luis Obispo,0
Z93420,Arroyo Grande,CA,California,San Luis Obispo,30444
Z93422,Atascadero,CA,California,San Luis Obispo,32191
Z93424,Avila Beach,CA,California,San Luis Obispo,956
Z93426,Bradley,CA,California,Monterey,1549
Z93427,Buellton,CA,California,Santa Barbara,5410
Z93428,Cambria,CA,California,San Luis Obispo,6396
Z93429,Casmalia,CA,California,Santa Barbara,116
Z93430,Cayucos,CA,California,San Luis Obispo,2933
Z93432,Creston,CA,California,San Luis Obispo,880
Z93433,Grover Beach,CA,California,San Luis Obispo,13409
Z93434,Guadalupe,CA,California,Santa Barbara,7243
Z93436,Lompoc,CA,California,Santa Barbara,55329
Z93437,Lompoc,CA,California,Santa Barbara,3317
Z93440,Los Alamos,CA,California,Santa Barbara,1813
Z93441,Los Olivos,CA,California,Santa Barbara,1251
Z93442,Morro Bay,CA,California,San Luis Obispo,11035
Z93444,Nipomo,CA,California,San Luis Obispo,19173
Z93445,Oceano,CA,California,San Luis Obispo,7659
Z93446,Paso Robles,CA,California,San Luis Obispo,44844
Z93449,Pismo Beach,CA,California,San Luis Obispo,7890
Z93450,San Ardo,CA,California,Monterey,929
Z93451,San Miguel,CA,California,San Luis Obispo,4112
Z93452,San Simeon,CA,California,San Luis Obispo,500
Z93453,Santa Margarita,CA,California,San Luis Obispo,3701
Z93454,Santa Maria,CA,California,Santa Barbara,37651
Z93455,Santa Maria,CA,California,Santa Barbara,42780
Z93458,Santa Maria,CA,California,Santa Barbara,57081
Z93460,Santa Ynez,CA,California,Santa Barbara,4802
Z93461,Shandon,CA,California,San Luis Obispo,1572
Z93463,Solvang,CA,California,Santa Barbara,7911
Z93465,Templeton,CA,California,San Luis Obispo,8827
Z93501,Mojave,CA,California,Kern,5125
Z93505,California City,CA,California,Kern,13165
Z93510,Acton,CA,California,Los Angeles,7462
Z93512,Benton,CA,California,Mono,333
Z93513,Big Pine,CA,California,Inyo,1732
Z93514,Bishop,CA,California,Inyo,14254
Z93516,Boron,CA,California,Kern,2326
Z93517,Bridgeport,CA,California,Mono,929
Z93518,Caliente,CA,California,Kern,954
Z93519,Cantil,CA,California,Kern,67
Z93522,Darwin,CA,California,Inyo,24
Z93523,Edwards,CA,California,Kern,3469
Z93524,Edwards,CA,California,Kern,177
Z93526,Independence,CA,California,Inyo,726
Z93527,Inyokern,CA,California,Kern,1876
Z93528,Johannesburg,CA,California,Kern,118
Z93529,June Lake,CA,California,Mono,512
Z93530,Keeler,CA,California,Inyo,34
Z93531,Keene,CA,California,Kern,363
Z93532,Lake Hughes,CA,California,Los Angeles,2557
Z93534,Lancaster,CA,California,Los Angeles,38431
Z93535,Lancaster,CA,California,Los Angeles,73979
Z93536,Lancaster,CA,California,Los Angeles,71254
Z93541,Lee Vining,CA,California,Mono,519
Z93543,Littlerock,CA,California,Los Angeles,13720
Z93544,Llano,CA,California,Los Angeles,1145
Z93545,Lone Pine,CA,California,Inyo,2006
Z93546,Mammoth Lakes,CA,California,Mono,9147
Z93549,Olancha,CA,California,Inyo,215
Z93550,Palmdale,CA,California,Los Angeles,75088
Z93551,Palmdale,CA,California,Los Angeles,50100
Z93552,Palmdale,CA,California,Los Angeles,42630
Z93553,Pearblossom,CA,California,Los Angeles,1784
Z93554,Randsburg,CA,California,Kern,140
Z93555,Ridgecrest,CA,California,Kern,33580
Z93558,Red Mountain,CA,California,San Bernardino,284
Z93560,Rosamond,CA,California,Kern,20209
Z93561,Tehachapi,CA,California,Kern,33823
Z93562,Trona,CA,California,San Bernardino,1712
Z93563,Valyermo,CA,California,Los Angeles,387
Z93591,Palmdale,CA,California,Los Angeles,6781
Z93592,Trona,CA,California,San Bernardino,8
Z93601,Ahwahnee,CA,California,Madera,1917
Z93602,Auberry,CA,California,Fresno,4264
Z93603,Badger,CA,California,Tulare,195
Z93604,Bass Lake,CA,California,Madera,951
Z93605,Big Creek,CA,California,Fresno,248
Z93606,Biola,CA,California,Fresno,676
Z93608,Cantua Creek,CA,California,Fresno,998
Z93609,Caruthers,CA,California,Fresno,5781
Z93610,Chowchilla,CA,California,Madera,23912
Z93611,Clovis,CA,California,Fresno,48736
Z93612,Clovis,CA,California,Fresno,36237
Z93614,Coarsegold,CA,California,Madera,10785
Z93615,Cutler,CA,California,Tulare,6027
Z93616,Del Rey,CA,California,Fresno,2146
Z93618,Dinuba,CA,California,Tulare,30379
Z93619,Clovis,CA,California,Tulare,30602
Z93620,Dos Palos,CA,California,Merced,9789
Z93621,Dunlap,CA,California,Fresno,212
Z93622,Firebaugh,CA,California,Fresno,10350
Z93623,Fish Camp,CA,California,Mariposa,89
Z93624,Five Points,CA,California,Fresno,1339
Z93625,Fowler,CA,California,Fresno,7346
Z93626,Friant,CA,California,Fresno,1153
Z93627,Helm,CA,California,Fresno,81
Z93628,Hume,CA,California,Fresno,196
Z93630,Kerman,CA,California,Fresno,18898
Z93631,Kingsburg,CA,California,Fresno,16618
Z93633,Kings Canyon National Pk,CA,California,Tulare,0
Z93634,Lakeshore,CA,California,Fresno,17
Z93635,Los Banos,CA,California,Merced,39927
Z93636,Madera,CA,California,Merced,12367
Z93637,Madera,CA,California,Madera,39596
Z93638,Madera,CA,California,Madera,50851
Z93640,Mendota,CA,California,Fresno,12375
Z93641,Miramonte,CA,California,Fresno,230
Z93643,North Fork,CA,California,Madera,2617
Z93644,Oakhurst,CA,California,Madera,7702
Z93645,O Neals,CA,California,Madera,194
Z93646,Orange Cove,CA,California,Fresno,11001
Z93647,Orosi,CA,California,Tulare,12371
Z93648,Parlier,CA,California,Fresno,16120
Z93650,Fresno,CA,California,Fresno,3987
Z93651,Prather,CA,California,Fresno,1526
Z93652,Raisin City,CA,California,Fresno,237
Z93653,Raymond,CA,California,Madera,1602
Z93654,Reedley,CA,California,Fresno,31259
Z93656,Riverdale,CA,California,Fresno,7358
Z93657,Sanger,CA,California,Fresno,35129
Z93660,San Joaquin,CA,California,Fresno,4797
